filename,full_path,username,root_path,activity,month,lingorm
ntyynn_1829168630002790604_2024-08-29 14-46_2.webp,./images/ntyynn_1829168630002790604_2024-08-29 14-46_2.webp,ntyynn,活動,20240829_LingLingMajorFandom,202408.0,ling
bunnytales1221_1805908131710750965_2024-06-26 10-17_2.webp,./images/bunnytales1221_1805908131710750965_2024-06-26 10-17_2.webp,bunnytales1221,活動,20240624_DaraLive,202406.0,orm
JungsJinns_1810542865035956228_2024-07-09 05-13_2.webp,./images/JungsJinns_1810542865035956228_2024-07-09 05-13_2.webp,JungsJinns,活動,20240708_三台大樓宣傳,202407.0,orm
SOU_Ch3Official_1819616415080763412_2024-08-03 06-08_2.webp,./images/SOU_Ch3Official_1819616415080763412_2024-08-03 06-08_2.webp,SOU_Ch3Official,活動,20240509_LingOrmOnTheWay_EP4,202405.0,lingorm
lostspacezz_1832653639875490199_2024-09-08 05-34_1.webp,./images/lostspacezz_1832653639875490199_2024-09-08 05-34_1.webp,lostspacezz,活動,20240908_LingOrmFanMeet2geTHer_飯拍,202409.0,orm
MONSOON_LLO_1832694862191468865_2024-09-08 08-17_1.webp,./images/MONSOON_LLO_1832694862191468865_2024-09-08 08-17_1.webp,MONSOON_LLO,活動,20240908_LingOrmFanMeet2geTHer_飯拍,202409.0,lingorm
JungsJinns_1816777927591395688_2024-07-26 10-09_1.webp,./images/JungsJinns_1816777927591395688_2024-07-26 10-09_1.webp,JungsJinns,活動,20240726_SiamParagonWatchAndJewelryExpo2024,202407.0,ling
SpeedHan_1802304806410936720_2024-06-16 11-38_1.webp,./images/SpeedHan_1802304806410936720_2024-06-16 11-38_1.webp,SpeedHan,活動,20240616_MaybellinexLingOrm,202406.0,orm
SOU_Ch3Official_1771852614386221545_2024-03-24 10-52_4.webp,./images/SOU_Ch3Official_1771852614386221545_2024-03-24 10-52_4.webp,SOU_Ch3Official,活動,20240323_三台54週年慶,202403.0,ling
orm.kornnaphat_3317848917386998958_2024-03-06 15-20_3.webp,./images/orm.kornnaphat_3317848917386998958_2024-03-06 15-20_3.webp,orm.kornnaphat,活動,20240305_LINGORMxEQUINOXSUMMER,202403.0,orm
SOU_Ch3Official_1802369242991648920_2024-06-16 15-54_2.webp,./images/SOU_Ch3Official_1802369242991648920_2024-06-16 15-54_2.webp,SOU_Ch3Official,活動,20240616_MaybellinexLingOrm,202406.0,orm
MOEVIR中文版_5075660252385296_2024-09-06 09-32_4.webp,./images/MOEVIR中文版_5075660252385296_2024-09-06 09-32_4.webp,MOEVIR中文版,拍攝,MOEVIR雜誌,,lingorm
GasChill_1813199031667204556_2024-07-16 13-08_1.webp,./images/GasChill_1813199031667204556_2024-07-16 13-08_1.webp,GasChill,活動,20240626_錄製節目,202406.0,lingorm
bunnytales1221_1806970104359596484_2024-06-29 08-36_4.webp,./images/bunnytales1221_1806970104359596484_2024-06-29 08-36_4.webp,bunnytales1221,活動,20240623_LingOrmFirstMeet,202406.0,lingorm
sleeplessgirl__1822321098181972380_2024-08-10 17-16_2.webp,./images/sleeplessgirl__1822321098181972380_2024-08-10 17-16_2.webp,sleeplessgirl_,活動,20240810_DestinyClinicxLingOrm,202408.0,lingorm
SOU_Ch3Official_1791778940379598873_2024-05-18 10-32_2.webp,./images/SOU_Ch3Official_1791778940379598873_2024-05-18 10-32_2.webp,SOU_Ch3Official,活動,20240518_BECMusicxLingOrm,202405.0,ling
i_simy_1791828411645894682_2024-05-18 13-49_1.webp,./images/i_simy_1791828411645894682_2024-05-18 13-49_1.webp,i_simy,活動,20240518_BECMusicxLingOrm,202405.0,ling
Ch3Plus_1831679112907517986_2024-09-05 13-01_2.webp,./images/Ch3Plus_1831679112907517986_2024-09-05 13-01_2.webp,Ch3Plus,活動,20240905_排練,202409.0,ling
monday_21_5075378859416603_2024-09-05 14-54_4.webp,./images/monday_21_5075378859416603_2024-09-05 14-54_4.webp,monday_21,拍攝,FabriqueCo拍攝,,orm
reviewjeenjeen_1826856167131545974_2024-08-23 05-37_1.webp,./images/reviewjeenjeen_1826856167131545974_2024-08-23 05-37_1.webp,reviewjeenjeen,活動,20240821_OPPOA3xLINGORM,202408.0,lingorm
_sPoundK__1814586306631971094_2024-07-20 09-01_2.webp,./images/_sPoundK__1814586306631971094_2024-07-20 09-01_2.webp,_sPoundK_,活動,20240720_LancomexLingOrm,202407.0,orm
RoyalHaven1127_1824958403745374627_2024-08-17 23-56_2.webp,./images/RoyalHaven1127_1824958403745374627_2024-08-17 23-56_2.webp,RoyalHaven1127,活動,20240817_LingOrm1stFMinHK,202408.0,ling
LilyRose_38_1799109561850511825_2024-06-07 16-02_1.webp,./images/LilyRose_38_1799109561850511825_2024-06-07 16-02_1.webp,LilyRose_38,活動,20240607_KylieCosmetics,202406.0,lingorm
INFINITYLN_iegg_1826199933097238723_2024-08-21 10-09_1.webp,./images/INFINITYLN_iegg_1826199933097238723_2024-08-21 10-09_1.webp,INFINITYLN_iegg,活動,20240821_OPPOA3xLINGORM,202408.0,ling
_sPoundK__1814600140642263105_2024-07-20 09-56_3.webp,./images/_sPoundK__1814600140642263105_2024-07-20 09-56_3.webp,_sPoundK_,活動,20240720_LancomexLingOrm,202407.0,lingorm
SOU_Ch3Official_1792199499722727534_2024-05-19 14-23_4.webp,./images/SOU_Ch3Official_1792199499722727534_2024-05-19 14-23_4.webp,SOU_Ch3Official,活動,20240519_LingOrmCharityBirthday,202405.0,orm
_ohmypuppy_1827671543385887209_2024-08-25 11-37_3.webp,./images/_ohmypuppy_1827671543385887209_2024-08-25 11-37_3.webp,_ohmypuppy,活動,20240825_YoungOTOPxOrm,202408.0,orm
LOgallery38_1825916095053836302_2024-08-20 15-21_1.webp,./images/LOgallery38_1825916095053836302_2024-08-20 15-21_1.webp,LOgallery38,活動,20240806_LingOrmTheStyler,202408.0,orm
i_simy_1794626255729672268_2024-05-26 07-06_2.webp,./images/i_simy_1794626255729672268_2024-05-26 07-06_2.webp,i_simy,活動,20240525_RomandMultyxLingOrm,202405.0,lingorm
SOU_Ch3Official_1783760461164659171_2024-04-26 07-30_4.webp,./images/SOU_Ch3Official_1783760461164659171_2024-04-26 07-30_4.webp,SOU_Ch3Official,活動,20240426_OrmSWUAwards,202404.0,orm
Koiiz9_1789288250580017502_2024-05-11 13-35_1.webp,./images/Koiiz9_1789288250580017502_2024-05-11 13-35_1.webp,Koiiz9,活動,20240510_SKIIxLinglingKwong,202405.0,ling
FiloROSIE_1832746817072836671_2024-09-08 11-44_1.webp,./images/FiloROSIE_1832746817072836671_2024-09-08 11-44_1.webp,FiloROSIE,活動,20240908_LingOrmFanMeet2geTHer_飯拍,202409.0,lingorm
_sPoundK__1825120981557367282_2024-08-18 10-42_1.webp,./images/_sPoundK__1825120981557367282_2024-08-18 10-42_1.webp,_sPoundK_,拍攝,GLUE雜誌,,lingorm
_sunflowerwithu_1826199559183405548_2024-08-21 10-07_1.webp,./images/_sunflowerwithu_1826199559183405548_2024-08-21 10-07_1.webp,_sunflowerwithu,活動,20240821_OPPOA3xLINGORM,202408.0,ling
SSITAXX_1832731934587486450_2024-09-08 10-45_1.webp,./images/SSITAXX_1832731934587486450_2024-09-08 10-45_1.webp,SSITAXX,活動,20240908_LingOrmFanMeet2geTHer_飯拍,202409.0,lingorm
99_99percentt_1822245018804826186_2024-08-10 12-14_2.webp,./images/99_99percentt_1822245018804826186_2024-08-10 12-14_2.webp,99_99percentt,活動,20240810_DestinyClinicxLingOrm,202408.0,lingorm
Koiiz9_1815306411091333318_2024-07-22 08-42_2.webp,./images/Koiiz9_1815306411091333318_2024-07-22 08-42_2.webp,Koiiz9,活動,20240722_三台大樓宣傳,202407.0,ling
Koiiz9_1822884539359977955_2024-08-12 06-35_2.webp,./images/Koiiz9_1822884539359977955_2024-08-12 06-35_2.webp,Koiiz9,活動,20240812_三台大樓宣傳,202408.0,ling
Koiiz9_1822877130335850661_2024-08-12 06-05_1.webp,./images/Koiiz9_1822877130335850661_2024-08-12 06-05_1.webp,Koiiz9,活動,20240812_三台大樓宣傳,202408.0,ling
ormkornnp_ofc_1833495176574312880_2024-09-10 13-18_1.webp,./images/ormkornnp_ofc_1833495176574312880_2024-09-10 13-18_1.webp,ormkornnp_ofc,活動,20240910_ThetouchbkkxOrmkornnaphat,202409.0,orm
JungsJinns_1832715969086763082_2024-09-08 09-41_1.webp,./images/JungsJinns_1832715969086763082_2024-09-08 09-41_1.webp,JungsJinns,活動,20240908_LingOrmFanMeet2geTHer_飯拍,202409.0,lingorm
Boyan_K23_1833846951072461310_2024-09-11 12-35_1.webp,./images/Boyan_K23_1833846951072461310_2024-09-11 12-35_1.webp,Boyan_K23,活動,20240908_LingOrmFanMeet2geTHer_飯拍,202409.0,lingorm
orm.kornnaphat_3423595559906163074_2024-07-30 13-00_4.webp,./images/orm.kornnaphat_3423595559906163074_2024-07-30 13-00_4.webp,orm.kornnaphat,拍攝,Bride雜誌,,orm
Honeylattexx_1826187061436793198_2024-08-21 09-18_1.webp,./images/Honeylattexx_1826187061436793198_2024-08-21 09-18_1.webp,Honeylattexx,活動,20240821_OPPOA3xLINGORM,202408.0,orm
rushhour39_1788815522861293647_2024-05-10 06-17_2.webp,./images/rushhour39_1788815522861293647_2024-05-10 06-17_2.webp,rushhour39,活動,20240510_SKIIxLinglingKwong,202405.0,ling
GasChill_1815314836265521331_2024-07-22 09-15_3.webp,./images/GasChill_1815314836265521331_2024-07-22 09-15_3.webp,GasChill,活動,20240722_三台大樓宣傳,202407.0,orm
SpeedHan_1823644796558434503_2024-08-14 08-56_1.webp,./images/SpeedHan_1823644796558434503_2024-08-14 08-56_1.webp,SpeedHan,活動,20240812_三台大樓宣傳,202408.0,ling
teddybear_t9_1833491366640308676_2024-09-10 13-03_2.webp,./images/teddybear_t9_1833491366640308676_2024-09-10 13-03_2.webp,teddybear_t9,活動,20240910_ThetouchbkkxOrmkornnaphat,202409.0,orm
TTaeny09_1805093079013265554_2024-06-24 04-18_1.webp,./images/TTaeny09_1805093079013265554_2024-06-24 04-18_1.webp,TTaeny09,活動,20240623_LingOrmFirstMeet,202406.0,orm
LOgallery38_1824019708104085547_2024-08-15 09-46_3.webp,./images/LOgallery38_1824019708104085547_2024-08-15 09-46_3.webp,LOgallery38,拍攝,RIZZ雜誌,,lingorm
teddybear_t9_1814270315662618858_2024-07-19 12-05_4.webp,./images/teddybear_t9_1814270315662618858_2024-07-19 12-05_4.webp,teddybear_t9,活動,20240626_JUEPAKxLINGORM,202406.0,lingorm
GasChill_1810276548232331354_2024-07-08 11-35_1.webp,./images/GasChill_1810276548232331354_2024-07-08 11-35_1.webp,GasChill,活動,20240708_三台大樓宣傳,202407.0,orm
teddybear_t9_1829189253416333450_2024-08-29 16-07_1.webp,./images/teddybear_t9_1829189253416333450_2024-08-29 16-07_1.webp,teddybear_t9,活動,20240829_LingLingMajorFandom,202408.0,ling
Abears19_1788743631769362715_2024-05-10 01-31_1.webp,./images/Abears19_1788743631769362715_2024-05-10 01-31_1.webp,Abears19,活動,20240509_LingOrmCh3FanGreet,202405.0,lingorm
TKhani_K_1812848174966677706_2024-07-15 13-54_1.webp,./images/TKhani_K_1812848174966677706_2024-07-15 13-54_1.webp,TKhani_K,活動,20240715_三台大樓宣傳,202407.0,orm
lingstagram_1811056960160067703_2024-07-10 15-16_3.webp,./images/lingstagram_1811056960160067703_2024-07-10 15-16_3.webp,lingstagram,拍攝,Bride雜誌,,lingorm
lookduay_1832744363715350844_2024-09-08 11-34_1.webp,./images/lookduay_1832744363715350844_2024-09-08 11-34_1.webp,lookduay,活動,20240908_LingOrmFanMeet2geTHer_飯拍,202409.0,lingorm
Koiiz9_1816784206091157573_2024-07-26 10-34_1.webp,./images/Koiiz9_1816784206091157573_2024-07-26 10-34_1.webp,Koiiz9,活動,20240722_三台大樓宣傳,202407.0,ling
TTTguoguo_1821843577707893224_2024-08-09 09-38_2.webp,./images/TTTguoguo_1821843577707893224_2024-08-09 09-38_2.webp,TTTguoguo,活動,20240808_下班路,202408.0,ling
myredsky__1821115913221099952_2024-08-07 09-27_1.webp,./images/myredsky__1821115913221099952_2024-08-07 09-27_1.webp,myredsky_,活動,20240807_直播,202408.0,ling
orm.kornnaphat_3328637328943446006_2024-03-21 12-35_7.webp,./images/orm.kornnaphat_3328637328943446006_2024-03-21 12-35_7.webp,orm.kornnaphat,活動,20240320_LingOrmxVogueGala2024,202403.0,orm
Koiiz9_1815285100231479723_2024-07-22 07-17_2.webp,./images/Koiiz9_1815285100231479723_2024-07-22 07-17_2.webp,Koiiz9,活動,20240722_三台大樓宣傳,202407.0,ling
LOgallery38_1795092144127934603_2024-05-27 13-58_1.webp,./images/LOgallery38_1795092144127934603_2024-05-27 13-58_1.webp,LOgallery38,活動,20240525_RomandMultyxLingOrm,202405.0,ling
orm_tong_1812828276903313789_2024-07-15 12-35_2.webp,./images/orm_tong_1812828276903313789_2024-07-15 12-35_2.webp,orm_tong,活動,20240715_三台大樓宣傳,202407.0,orm
Honeylattexx_1827745347864781239_2024-08-25 16-30_1.webp,./images/Honeylattexx_1827745347864781239_2024-08-25 16-30_1.webp,Honeylattexx,活動,20240825_YoungOTOPxOrm,202408.0,orm
_K_w_a_n__1827968009992110290_2024-08-26 07-15_1.webp,./images/_K_w_a_n__1827968009992110290_2024-08-26 07-15_1.webp,_K_w_a_n_,活動,20240826_ChairstosharexLingOrm,202408.0,lingorm
99_99percentt_1826292434848063763_2024-08-21 16-17_1.webp,./images/99_99percentt_1826292434848063763_2024-08-21 16-17_1.webp,99_99percentt,活動,20240821_OPPOA3xLINGORM,202408.0,orm
wefoundyouu_1807698251522682887_2024-07-01 08-50_2.webp,./images/wefoundyouu_1807698251522682887_2024-07-01 08-50_2.webp,wefoundyouu,活動,20240630_VivitexEveandBoyxLingOrm,202406.0,lingorm
TaeChronic_1829372371490505112_2024-08-30 04-15_2.webp,./images/TaeChronic_1829372371490505112_2024-08-30 04-15_2.webp,TaeChronic,活動,20240829_LingLingMajorFandom,202408.0,ling
_sPoundK__1823030275447963824_2024-08-12 16-14_1.webp,./images/_sPoundK__1823030275447963824_2024-08-12 16-14_1.webp,_sPoundK_,活動,20240812_三台大樓宣傳,202408.0,ling
JungsJinns_1834556025686683995_2024-09-13 11-33_3.webp,./images/JungsJinns_1834556025686683995_2024-09-13 11-33_3.webp,JungsJinns,活動,20240913_DestinyClinicOrm,202409.0,orm
LOgallery38_1826300810323460232_2024-08-21 16-50_1.webp,./images/LOgallery38_1826300810323460232_2024-08-21 16-50_1.webp,LOgallery38,活動,20240821_OPPOA3xLINGORM,202408.0,ling
rushhour39_1764990670845174074_2024-03-05 12-25_2.webp,./images/rushhour39_1764990670845174074_2024-03-05 12-25_2.webp,rushhour39,活動,20240305_LINGORMxEQUINOXSUMMER,202403.0,ling
Koiiz9_1826179635765514622_2024-08-21 08-48_2.webp,./images/Koiiz9_1826179635765514622_2024-08-21 08-48_2.webp,Koiiz9,活動,20240821_OPPOA3xLINGORM,202408.0,ling
GladtoseeU_1127_1822870364084711701_2024-08-12 05-38_1.webp,./images/GladtoseeU_1127_1822870364084711701_2024-08-12 05-38_1.webp,GladtoseeU_1127,活動,20240812_三台大樓宣傳,202408.0,orm
AS_AntiS_1824798181932343374_2024-08-17 13-19_1.webp,./images/AS_AntiS_1824798181932343374_2024-08-17 13-19_1.webp,AS_AntiS,活動,20240817_LingOrm1stFMinHK,202408.0,lingorm
_ohmypuppy_1833467368095551826_2024-09-10 11-27_2.webp,./images/_ohmypuppy_1833467368095551826_2024-09-10 11-27_2.webp,_ohmypuppy,活動,20240910_ThetouchbkkxOrmkornnaphat,202409.0,orm
GasChill_1810262164168704050_2024-07-08 10-38_4.webp,./images/GasChill_1810262164168704050_2024-07-08 10-38_4.webp,GasChill,活動,20240708_三台大樓宣傳,202407.0,orm
Fang_1225_5074984823166268_2024-09-04 12-48_1.webp,./images/Fang_1225_5074984823166268_2024-09-04 12-48_1.webp,Fang_1225,活動,20240904_排練,202409.0,orm
Koiiz9_1834591922201227288_2024-09-13 13-56_1.webp,./images/Koiiz9_1834591922201227288_2024-09-13 13-56_1.webp,Koiiz9,活動,20240913_DestinyClinicOrm,202409.0,orm
Koiiz9_1822893214975811788_2024-08-12 07-09_1.webp,./images/Koiiz9_1822893214975811788_2024-08-12 07-09_1.webp,Koiiz9,活動,20240812_三台大樓宣傳,202408.0,ling
bunnytales1221_1822496196977467570_2024-08-11 04-52_2.webp,./images/bunnytales1221_1822496196977467570_2024-08-11 04-52_2.webp,bunnytales1221,活動,20240810_DestinyClinicxLingOrm,202408.0,ling
bunnytales1221_1802370459956355463_2024-06-16 15-59_1.webp,./images/bunnytales1221_1802370459956355463_2024-06-16 15-59_1.webp,bunnytales1221,活動,20240616_MaybellinexLingOrm,202406.0,orm
SpeedHan_1815029023388418120_2024-07-21 14-20_2.webp,./images/SpeedHan_1815029023388418120_2024-07-21 14-20_2.webp,SpeedHan,活動,20240720_LancomexLingOrm,202407.0,orm
butterflyverse__1815283444341203106_2024-07-22 07-11_4.webp,./images/butterflyverse__1815283444341203106_2024-07-22 07-11_4.webp,butterflyverse_,活動,20240722_三台大樓宣傳,202407.0,ling
teddybear_t9_1808073742603673613_2024-07-02 09-42_2.webp,./images/teddybear_t9_1808073742603673613_2024-07-02 09-42_2.webp,teddybear_t9,活動,20240630_VivitexEveandBoyxLingOrm,202406.0,ling
TTaeny09_1826249353297899704_2024-08-21 13-25_2.webp,./images/TTaeny09_1826249353297899704_2024-08-21 13-25_2.webp,TTaeny09,活動,20240821_OPPOA3xLINGORM,202408.0,ling
LilyRose_38_1788911554496471266_2024-05-10 12-38_1.webp,./images/LilyRose_38_1788911554496471266_2024-05-10 12-38_1.webp,LilyRose_38,活動,20240510_SKIIxLinglingKwong,202405.0,ling
SOU_Ch3Official_1823714349640507440_2024-08-14 13-32_1.webp,./images/SOU_Ch3Official_1823714349640507440_2024-08-14 13-32_1.webp,SOU_Ch3Official,活動,20240814_OrmMajorFandom,202408.0,orm
_sPoundK__1783811004146794559_2024-04-26 10-50_2.webp,./images/_sPoundK__1783811004146794559_2024-04-26 10-50_2.webp,_sPoundK_,活動,20240426_OrmSWUAwards,202404.0,orm
teddybear_t9_1810322505753825346_2024-07-08 14-38_2.webp,./images/teddybear_t9_1810322505753825346_2024-07-08 14-38_2.webp,teddybear_t9,活動,20240708_三台大樓宣傳,202407.0,orm
JungsJinns_1820772997336117298_2024-08-06 10-44_1.webp,./images/JungsJinns_1820772997336117298_2024-08-06 10-44_1.webp,JungsJinns,活動,20240805_GalaPremiere,202408.0,ling
orm_tong_1810356315434164718_2024-07-08 16-52_2.webp,./images/orm_tong_1810356315434164718_2024-07-08 16-52_2.webp,orm_tong,活動,20240708_三台大樓宣傳,202407.0,orm
SOU_Ch3Official_1786636882324983937_2024-05-04 06-00_3.webp,./images/SOU_Ch3Official_1786636882324983937_2024-05-04 06-00_3.webp,SOU_Ch3Official,活動,20240420_LingOrmOnTheWay_EP1,202404.0,lingorm
Koiiz9_1813148133909799250_2024-07-16 09-46_1.webp,./images/Koiiz9_1813148133909799250_2024-07-16 09-46_1.webp,Koiiz9,活動,20240715_三台大樓宣傳,202407.0,orm
TKhani_K_1822873920179196416_2024-08-12 05-53_1.webp,./images/TKhani_K_1822873920179196416_2024-08-12 05-53_1.webp,TKhani_K,活動,20240812_三台大樓宣傳,202408.0,lingorm
_sPoundK__1822870207582654464_2024-08-12 05-38_1.webp,./images/_sPoundK__1822870207582654464_2024-08-12 05-38_1.webp,_sPoundK_,活動,20240812_三台大樓宣傳,202408.0,orm
_sPoundK__1829121165446758410_2024-08-29 11-37_1.webp,./images/_sPoundK__1829121165446758410_2024-08-29 11-37_1.webp,_sPoundK_,活動,20240829_LingLingMajorFandom,202408.0,ling
Boyan_K23_1829157292392230922_2024-08-29 14-00_2.webp,./images/Boyan_K23_1829157292392230922_2024-08-29 14-00_2.webp,Boyan_K23,活動,20240829_LingLingMajorFandom,202408.0,ling
fabrique.co_3451107824765875200_2024-09-06 12-02_5.webp,./images/fabrique.co_3451107824765875200_2024-09-06 12-02_5.webp,fabrique.co,拍攝,FabriqueCo拍攝,,orm
TaeChronic_1833508148495454461_2024-09-10 14-09_1.webp,./images/TaeChronic_1833508148495454461_2024-09-10 14-09_1.webp,TaeChronic,活動,20240910_ThetouchbkkxOrmkornnaphat,202409.0,orm
apologiseex_1815363587273363695_2024-07-22 12-29_1.webp,./images/apologiseex_1815363587273363695_2024-07-22 12-29_1.webp,apologiseex,活動,20240722_三台大樓宣傳,202407.0,ling
LilyRose_38_1805535119832498490_2024-06-25 09-34_1.webp,./images/LilyRose_38_1805535119832498490_2024-06-25 09-34_1.webp,LilyRose_38,活動,20240623_LingOrmFirstMeet,202406.0,ling
mtaengoo_1799038852621087155_2024-06-07 11-21_1.webp,./images/mtaengoo_1799038852621087155_2024-06-07 11-21_1.webp,mtaengoo,活動,20240607_KylieCosmetics,202406.0,lingorm
JungsJinns_1827697982093009347_2024-08-25 13-22_3.webp,./images/JungsJinns_1827697982093009347_2024-08-25 13-22_3.webp,JungsJinns,活動,20240825_YoungOTOPxOrm,202408.0,orm
thinktoyoon_ty_1823222949173702931_2024-08-13 04-59_1.webp,./images/thinktoyoon_ty_1823222949173702931_2024-08-13 04-59_1.webp,thinktoyoon_ty,活動,20240812_三台大樓宣傳,202408.0,lingorm
_therealfilm_1829563878675796259_2024-08-30 16-56_1.webp,./images/_therealfilm_1829563878675796259_2024-08-30 16-56_1.webp,_therealfilm,活動,20240829_LingLingMajorFandom,202408.0,ling
JungsJinns_1834556025686683995_2024-09-13 11-33_2.webp,./images/JungsJinns_1834556025686683995_2024-09-13 11-33_2.webp,JungsJinns,活動,20240913_DestinyClinicOrm,202409.0,orm
S9Tofficial_1824482729393787049_2024-08-16 16-25_1.webp,./images/S9Tofficial_1824482729393787049_2024-08-16 16-25_1.webp,S9Tofficial,活動,20240816_LingOrm1stFMinHK接機,202408.0,lingorm
TTTguoguo_1821843577707893224_2024-08-09 09-38_3.webp,./images/TTTguoguo_1821843577707893224_2024-08-09 09-38_3.webp,TTTguoguo,活動,20240808_下班路,202408.0,ling
sleeplessgirl__1794175354158075934_2024-05-25 01-15_1.webp,./images/sleeplessgirl__1794175354158075934_2024-05-25 01-15_1.webp,sleeplessgirl_,活動,20240516_KissedByTheRain,202405.0,ling
petalssourire_1832734605914608088_2024-09-08 10-55_1.webp,./images/petalssourire_1832734605914608088_2024-09-08 10-55_1.webp,petalssourire,活動,20240908_LingOrmFanMeet2geTHer_飯拍,202409.0,ling
orm_tong_1812828276903313789_2024-07-15 12-35_3.webp,./images/orm_tong_1812828276903313789_2024-07-15 12-35_3.webp,orm_tong,活動,20240715_三台大樓宣傳,202407.0,orm
